Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,Format,Category,Type
Imtiaz Ali (WI),1976-1976,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Kabir Ali (ENG),2003-2003,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Ali Hussain Rizvi (PAK),1997-1997,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
FE Allan (AUS),1879-1879,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
PJ Allan (AUS),1965-1965,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MJC Allom (ENG),1930-1931,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Al-Amin Hossain (BDESH),2013-2019,7,11,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MKDI Amerasinghe (SL),2008-2008,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Amir Elahi (INDIA/PAK),1947-1952,6,9,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Amir Hamza (AFG),2019-2019,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SA Ankola (INDIA),1989-1989,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Anwar Hossain Monir (BDESH),2003-2005,3,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Anwar Hossain (BDESH),2002-2002,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Anwar Hussain (PAK),1952-1952,4,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Anwar Khan (PAK),1979-1979,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AL Apte (INDIA),1959-1959,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AG Archer (ENG),1899-1899,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
KA Archer (AUS),1950-1951,5,10,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Arif Butt (PAK),1964-1965,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
T Armitage (ENG),1877-1877,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
J Arnold (ENG),1931-1931,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Arshad Khan (PAK),1997-2005,9,17,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
NS Asgarali (WI),1957-1957,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Ashfaq Ahmed (PAK),1993-1993,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
WH Ashley (SA),1889-1889,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Atif Rauf (PAK),1994-1994,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Azam Khan (PAK),1996-1996,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Azhar Khan (PAK),1980-1980,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Azmat Rana (PAK),1980-1980,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RJ Bailey (ENG),1988-1990,4,7,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MRCN Bandaratilleke (SL),1998-2001,7,14,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SN Banerjee (INDIA),1949-1949,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
ST Banerjee (INDIA),1992-1992,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
C Bannerman (AUS),1877-1879,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
M Baqa Jilani (INDIA),1936-1936,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GD Barlow (ENG),1976-1977,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AG Barrett (WI),1971-1975,6,10,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
VA Barton (ENG),1892-1892,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GR Beard (AUS),1980-1980,3,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JEF Beck (NZ),1953-1956,8,14,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
J Benaud (AUS),1972-1973,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JE Benjamin (ENG),1994-1994,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HK Bennett (NZ),2010-2010,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MR Benson (ENG),1986-1986,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DE Bernard (WI),2003-2009,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
BJ Bess (WI),2010-2010,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
N Betancourt (WI),1930-1930,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AR Bhat (INDIA),1983-1983,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Bilawal Bhatti (PAK),2013-2014,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GF Bissett (SA),1927-1928,4,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MI Black (WI),2000-2002,6,10,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
ID Blackwell (ENG),2006-2006,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
EG Bock (SA),1935-1935,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GE Bond (SA),1938-1938,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MW Booth (ENG),1913-1914,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
T Bosch (SA),1992-1992,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
WM Bradley (ENG),1899-1899,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CR Brathwaite (WI),2015-2016,3,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
W Brearley (ENG),1905-1912,4,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GA Briant (ZIM),1993-1993,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
NT Broom (NZ),2017-2017,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
LS Brown (SA),1931-1932,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GK Bruk-Jackson (ZIM),1993-1993,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
C Burke (NZ),1946-1946,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SF Burke (SA),1962-1965,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
EJK Burn (AUS),1890-1890,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AR Butcher (ENG),1979-1979,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
LS Butler (WI),1955-1955,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
LA Butterfield (NZ),1946-1946,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
ID Buys (SA),1922-1922,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
ST Callaway (AUS),1892-1895,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
FJ Cameron (WI),1948-1949,5,10,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JH Cameron (WI),1939-1939,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DB Carr (ENG),1951-1952,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DW Carr (ENG),1909-1909,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HWR Cartwright (AUS),2017-2017,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
G Challenor (WI),1928-1928,3,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HS Chang (WI),1979-1979,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
PC Charlton (AUS),1890-1890,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HRJ Charlwood (ENG),1877-1877,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
TL Chatara (ZIM),2013-2018,9,17,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
W Chatterton (ENG),1892-1892,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CJ Chibhabha (ZIM),2016-2017,3,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MT Chinouya (ZIM),2016-2016,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
TS Chisoro (ZIM),2017-2017,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
N Chopra (INDIA),2000-2000,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
NR Chowdhury (INDIA),1949-1951,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
S Christopherson (ENG),1884-1884,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GWA Chubb (SA),1951-1951,5,9,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
EW Clark (ENG),1929-1934,8,15,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CB Clarke (WI),1939-1939,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DC Cleverley (NZ),1932-1946,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JAK Cochran (SA),1931-1931,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
A Coningham (AUS),1894-1895,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
C Cook (ENG),1947-1947,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
FJ Cook (SA),1896-1896,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SH Cook (AUS),1997-1997,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SJ Cook (SA),1992-1993,3,5,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GE Corling (AUS),1964-1964,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SS Cottrell (WI),2013-2014,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
G Coulthard (AUS),1882-1882,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Hon.CJ Coventry (ENG),1889-1889,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
A Coxon (ENG),1948-1948,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MS Crane (ENG),2018-2018,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Z Crawley (ENG),2019-2019,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GF Cresswell (NZ),1949-1951,3,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
G Cripps (SA),1892-1892,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GJ Crocker (ZIM),1992-1992,3,5,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DJ Cullen (AUS),2006-2006,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
TK Curran (ENG),2017-2018,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AC Dale (AUS),1998-1999,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JW D'Arcy (NZ),1958-1958,5,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
EQ Davies (SA),1936-1939,5,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SP Davis (AUS),1986-1986,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AC Dawson (SA),2003-2003,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
EW Dawson (ENG),1928-1930,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Z de Bruyn (SA),2004-2004,3,5,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RP de Groen (NZ),1993-1994,5,7,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AR Dell (AUS),1971-1974,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GRA de Silva (SL),1982-1982,4,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DT Dewdney (WI),1955-1958,9,16,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JG Dewes (ENG),1948-1950,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AE Dipper (ENG),1921-1921,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GH Dockrell (IRE),2019-2019,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RG Draper (SA),1950-1950,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JRF Duncan (AUS),1971-1971,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
FJ Durston (ENG),1921-1921,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DV Dyer (SA),1947-1947,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
KH Eastwood (AUS),1971-1971,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HI Ebeling (AUS),1934-1934,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RM Edwards (WI),1968-1969,5,9,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
WJ Edwards (AUS),1974-1974,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Ehsanul Haque (BDESH),2002-2002,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Ehsan Adil (PAK),2013-2015,3,5,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RWG Emery (NZ),1952-1952,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GM Emmett (ENG),1948-1948,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AJ Evans (ENG),1921-1921,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Faheem Ashraf (PAK),2018-2019,4,7,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Faisal Hossain (BDESH),2004-2004,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Farhan Adil (PAK),2003-2003,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Farooq Hamid (PAK),1964-1964,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Farrukh Zaman (PAK),1976-1976,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JP Faulkner (AUS),2013-2013,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CJ Ferguson (AUS),2016-2016,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
LH Ferguson (NZ),2019-2019,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MP Fernandes (WI),1928-1930,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
ERNS Fernando (SL),1983-1984,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
KADM Fernando (SL),2003-2003,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
NR Ferreira (ZIM),2005-2005,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CE Finlason (SA),1889-1889,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
FE Fisher (NZ),1953-1953,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JA Flavell (ENG),1961-1964,4,7,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
LO Fleetwood-Smith (AUS),1935-1938,10,18,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CE Floquet (SA),1910-1910,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
H Foley (NZ),1930-1930,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AJ Fothergill (ENG),1889-1889,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CN Frank (SA),1921-1921,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
WHB Frank (SA),1896-1896,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MC Frederick (WI),1954-1954,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DL Freeman (NZ),1933-1933,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
FAW Freer (AUS),1946-1946,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RL Fuller (WI),1935-1935,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HA Furlonge (WI),1955-1956,3,5,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HG Gaekwad (INDIA),1952-1952,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
IS Gallage (SL),1999-1999,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
N Gallichan (NZ),1937-1937,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
PLS Gamage (SL),2017-2018,5,9,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
D Ganesh (INDIA),1997-1997,4,7,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AG Ganteaume (WI),1948-1948,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SG Gedye (NZ),1964-1965,4,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
PR George (AUS),2010-2010,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MEZ Ghazali (PAK),1954-1954,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Ghulam Abbas (PAK),1967-1967,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
OD Gibson (WI),1995-1999,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
ESH Giddins (ENG),1999-2000,4,7,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DR Gilbert (AUS),1985-1986,9,13,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SR Gillespie (NZ),1986-1986,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AHH Gilligan (ENG),1930-1930,4,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
G Gladstone (WI),1930-1930,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GK Glover (SA),1896-1896,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DW Gregory (AUS),1877-1879,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
IA Greig (ENG),1982-1982,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
BAF Grieve (ENG),1889-1889,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GM Griffin (SA),1960-1960,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
TU Groube (AUS),1880-1880,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CEJ Guest (AUS),1963-1963,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RPW Guneratne (SL),1983-1983,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
BP Gupte (INDIA),1961-1965,3,5,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
A Habib (ENG),1999-1999,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GG Hall (SA),1965-1965,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
C Hallows (ENG),1921-1928,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GM Hamilton (ENG),1999-1999,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RHM Hands (SA),1914-1914,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MA Hanley (SA),1949-1949,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HTW Hardinge (ENG),1921-1921,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
NS Harford (NZ),1955-1958,8,11,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RM Harris (NZ),1959-1959,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GPD Hartigan (SA),1912-1914,5,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AEV Hartkopf (AUS),1925-1925,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MR Harvey (AUS),1947-1947,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RL Harvey (SA),1936-1936,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Harvinder Singh (INDIA),1998-2001,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GG Hearne (ENG),1892-1892,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
D Hettiarachchi (SL),2001-2001,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CFW Hime (SA),1896-1896,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JR Hodges (AUS),1877-1877,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JL Hopwood (ENG),1934-1934,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AN Hornby (ENG),1879-1884,3,5,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AB Howard (WI),1972-1972,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
H Howell (ENG),1920-1924,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Humayun Farhat (PAK),2001-2001,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
KC Ibrahim (INDIA),1948-1949,4,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
J Iddon (ENG),1935-1935,5,9,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Iftikhar Anjum (PAK),2006-2006,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Ijaz Faqih (PAK),1980-1988,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MC Ilott (ENG),1993-1995,5,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Imran Khan (PAK),2014-2019,10,19,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
PJ Ingram (NZ),2010-2010,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RD Jackman (ENG),1981-1982,4,7,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AS Jaggernauth (WI),2008-2008,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
LP Jai (INDIA),1933-1933,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Jalal-ud-Din (PAK),1982-1985,6,9,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SP James (ENG),1998-1998,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JA Jameson (ENG),1971-1974,4,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Javed Ahmadi (AFG),2018-2019,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Javed Akhtar (PAK),1962-1962,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HK Jayantilal (INDIA),1971-1971,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RSA Jayasekera (SL),1982-1982,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
S Jeganathan (SL),1983-1983,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DJ Johnson (INDIA),1996-1996,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HHH Johnson (WI),1948-1950,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RL Johnson (ENG),2003-2003,3,6,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RA Jones (NZ),2003-2003,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
LR Joslin (AUS),1968-1968,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Kamrul Islam Rabbi (BDESH),2016-2018,7,13,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
TP Kamungozi (ZIM),2014-2014,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
TE Kane (IRE),2018-2018,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HH Kanitkar (INDIA),1999-2000,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HS Kanitkar (INDIA),1974-1974,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
WW Keeton (ENG),1934-1939,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GA Kempis (SA),1889-1889,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SC Kerrigan (ENG),2013-2013,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Khalid Hasan (PAK),1954-1954,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
Khalid Wazir (PAK),1954-1954,2,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
A Khan (ENG),2009-2009,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JH King (ENG),1909-1909,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
SP Kinneir (ENG),1911-1911,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
NA Knox (ENG),1907-1907,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
CKB Kulasekara (SL),2011-2011,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
UN Kulkarni (INDIA),1967-1968,4,8,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AK Kuruppuarachchi (SL),1986-1987,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
A Kuruvilla (INDIA),1997-1997,10,15,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
F Kuys (SA),1899-1899,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MN Lathwell (ENG),1993-1993,2,3,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DV Lawrence (ENG),1988-1992,5,10,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
HW Lee (ENG),1931-1931,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
JG Leggat (NZ),1952-1956,9,10,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
FL le Roux (SA),1914-1914,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AR Lewis (ENG),1972-1973,9,17,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
J Lewis (ENG),2006-2006,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
PT Lewis (SA),1913-1913,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
RN Lewis (WI),1997-2008,5,9,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GF Linde (SA),2019-2019,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
DK Liyanage (SL),1992-2001,9,15,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
TA Lloyd (ENG),1984-1984,1,1,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
ACI Lock (ZIM),1995-1995,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
GR Loveridge (NZ),1996-1996,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
EB Lundie (SA),1914-1914,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
MJ Macaulay (SA),1965-1965,1,2,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
AR McBrine (IRE),2019-2019,2,4,0,0,0,0,0,0,0.0,TEST,Fielding,Fielding
